season,ranker,team,g,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,made_playoffs
2003,29,Denver Nuggets,82,19730,35.9,87.5,0.41100000000000003,3.1,11,0.278,32.9,76.4,0.43000000000000005,17.3,24.7,0.699,14.9,31.6,46.4,23.2,9.5,5.6,20.2,27.5,92.2,FALSE
2004,1,Dallas Mavericks,82,19805,43.2,94,0.459,6.6,18.9,0.348,36.6,75.1,0.48800000000000004,19.2,24.1,0.7959999999999999,15.3,33,48.3,25.5,8.5,5.7,13,20.9,112.1,TRUE
2004,2,Sacramento Kings,82,19780,40.6,87.8,0.462,7.9,19.6,0.401,32.7,68.2,0.48000000000000004,21.3,26.7,0.7949999999999999,11.6,32.6,44.2,28.1,9.3,4.3,14.9,20.7,110.3,TRUE
2004,3,Seattle SuperSonics,82,19805,39.6,88.8,0.446,9.7,26.1,0.373,29.9,62.7,0.47600000000000003,18.4,24,0.765,12.2,31.2,43.5,24,8.9,5.2,16,24,107.3,FALSE
2004,4,Milwaukee Bucks,82,19780,39.4,88.1,0.447,5.3,15.2,0.35,34,72.9,0.467,22.5,29,0.775,12.7,33.2,45.9,24.8,7.3,5.1,14.7,22.1,106.5,TRUE
2004,5,Minnesota Timberwolves,82,19755,41.4,89.7,0.462,4.5,12.2,0.363,37,77.5,0.47700000000000004,18.6,23.8,0.7809999999999999,11.9,36.1,48.1,25.8,7.7,6.3,14.2,23.6,105.9,TRUE
2004,6,Los Angeles Lakers,82,19855,39.7,87.4,0.454,4.8,14.6,0.327,34.9,72.8,0.47900000000000004,21.4,30.8,0.693,13.1,33.2,46.3,25.5,8.9,5,14.8,22.7,105.5,TRUE
2004,7,Memphis Grizzlies,82,19880,39.2,88,0.445,5.9,17.4,0.33999999999999997,33.2,70.6,0.47100000000000003,20.6,28.3,0.727,13.8,31.5,45.3,25.3,10.5,7.5,16.2,25.1,104.8,TRUE
2004,8,Denver Nuggets,82,19730,39,88.1,0.443,4.3,12.8,0.33599999999999997,34.7,75.3,0.461,21.6,28.1,0.767,14.1,31.1,45.2,23.4,9.7,6.8,16.7,23.5,103.9,TRUE
2004,9,Indiana Pacers,82,19805,38.1,87.5,0.43500000000000005,6.2,17.7,0.351,31.9,69.8,0.457,21.3,27.9,0.764,13.4,34,47.3,24.6,10.1,5.7,16.4,23.7,103.8,TRUE
2004,10,Portland Trail Blazers,82,19980,40.4,90.1,0.448,5.3,15.4,0.346,35.1,74.7,0.46900000000000003,17.6,24.1,0.731,14.5,33.1,47.6,24.6,8.5,6.2,16.9,21.7,103.7,FALSE
2004,11,Los Angeles Clippers,82,19805,37.5,87.7,0.42800000000000005,4.4,13.6,0.321,33.1,74,0.448,24.1,30.7,0.7849999999999999,15.3,32.2,47.5,22,7.9,5,17.9,24.2,103.5,FALSE
2004,12,Golden State Warriors,82,19855,38.7,87.7,0.442,5.8,17.3,0.33399999999999996,32.9,70.4,0.468,19.8,27.3,0.725,13.5,34.1,47.6,22.6,7.8,5.2,16.3,22.8,103,FALSE
2004,13,Orlando Magic,82,19830,38.7,90.2,0.42900000000000005,5.7,16.6,0.344,33,73.5,0.448,19.6,26.6,0.737,13.4,31.3,44.7,21.1,7.3,4.1,15,23.2,102.7,FALSE
2004,14,New Orleans Hornets,82,19830,37.7,89.7,0.42000000000000004,7.2,22.6,0.319,30.4,67.1,0.454,19.7,26.3,0.751,14.8,32.8,47.7,23.3,9.6,4.7,16.7,23.3,102.3,TRUE
2004,15,Miami Heat,82,19755,37.7,88.6,0.42500000000000004,6.7,18.7,0.357,31,69.9,0.443,20.2,26.5,0.762,13,34,47,21.6,8.1,4.3,15.7,25,102.2,TRUE
2004,16,San Antonio Spurs,82,19755,38.7,87.6,0.442,5.6,15.5,0.358,33.2,72.1,0.46,19.2,28.2,0.6809999999999999,14,36.4,50.4,22.8,9,7.3,16.4,22.7,102.2,TRUE
2004,17,Boston Celtics,82,19705,37.2,83.9,0.443,7.2,20.9,0.346,29.9,63,0.47500000000000003,20.6,27.4,0.75,11.1,31.9,43,22,10.1,4.3,17.4,24,102.1,TRUE
2004,18,Detroit Pistons,82,19780,37.9,87.2,0.43500000000000005,4.6,13.4,0.344,33.3,73.8,0.452,21.6,28.6,0.753,14,34.4,48.4,23.5,9.1,7.9,17.1,23,102,TRUE
2004,19,Utah Jazz,82,19780,37.7,86.5,0.43600000000000005,3.5,11,0.321,34.2,75.5,0.453,23,30.8,0.746,15.5,31.8,47.3,23.4,8.2,6.9,19.1,29.4,101.9,FALSE
2004,20,New York Knicks,82,19880,38.9,87.8,0.442,5.5,15,0.364,33.4,72.8,0.459,18.5,23.4,0.7929999999999999,12.8,34.3,47.1,22.9,8.2,5.3,17.4,25.6,101.7,TRUE
2004,21,Phoenix Suns,82,19730,38.8,87.6,0.443,5.4,15.8,0.345,33.4,71.8,0.465,18.3,24.5,0.746,12.1,31.6,43.7,20.8,9.6,5,16.4,24.5,101.4,FALSE
2004,22,Cleveland Cavaliers,82,19855,38.9,89.9,0.43300000000000005,3.3,10.5,0.314,35.6,79.4,0.448,20.3,27,0.753,14.9,34.8,49.7,24.1,7.8,7.1,16.2,23.2,101.4,FALSE
2004,23,Atlanta Hawks,82,19905,37.6,86.7,0.43300000000000005,5.6,16.6,0.33499999999999996,32,70.1,0.456,20.4,26.2,0.776,13.2,33.3,46.5,21.9,8.3,5.4,17.9,24.2,101,FALSE
2004,24,Houston Rockets,82,19930,37.5,84.9,0.442,7.1,19.3,0.366,30.5,65.7,0.464,18.8,24.3,0.773,11.6,36.3,47.9,21.7,7.7,6.1,18.8,24.2,100.9,TRUE
2004,25,New Jersey Nets,82,19705,38.3,86.8,0.441,5.1,15.3,0.33599999999999997,33.2,71.5,0.464,19,25.3,0.753,11.7,33.7,45.4,27.4,9.7,4.4,16.5,23.5,100.8,TRUE
2004,26,Philadelphia 76ers,82,19855,36.8,86,0.42800000000000005,4.7,13.6,0.34199999999999997,32.2,72.3,0.445,20.8,27.6,0.753,12.9,33.1,46,22.5,9,4.9,17.9,23.4,99.1,FALSE
2004,27,Washington Wizards,82,19830,36.2,86,0.42100000000000004,5.7,16.6,0.34099999999999997,30.5,69.4,0.44,20.7,29,0.714,14.6,31.4,46,20.2,9.6,5.3,18.9,22.5,98.8,FALSE
2004,28,Toronto Raptors,82,19980,36.7,87.9,0.41800000000000004,6.4,17.9,0.356,30.4,70,0.43400000000000005,17.1,22.8,0.75,11.5,33.5,45,21.8,8.4,5.6,16.1,24.2,97,FALSE
2004,29,Chicago Bulls,82,19830,36.7,88.7,0.41400000000000003,5.6,16.5,0.34199999999999997,31.1,72.2,0.43100000000000005,17.5,24.1,0.725,13.8,33.1,46.8,23.5,8.7,5.2,17.3,25.1,96.6,FALSE
2005,1,Phoenix Suns,82,19780,42.4,88.8,0.47700000000000004,10.1,25.6,0.393,32.3,63.1,0.512,19.7,26.3,0.748,12.2,33.5,45.8,24.4,7.2,5.7,14.2,19.8,114.5,TRUE
2005,2,Seattle SuperSonics,82,19755,39.8,89.8,0.444,9.2,25.2,0.365,30.6,64.6,0.47400000000000003,23.3,29.5,0.7899999999999999,14.4,31.9,46.3,20.6,7.6,4.7,15.4,26.9,112.2,TRUE
2005,3,Sacramento Kings,82,19855,41.6,90.7,0.459,6.8,18.1,0.374,34.8,72.5,0.48000000000000004,20.5,26,0.7869999999999999,13.3,31.9,45.2,26,8.8,4.1,13.9,21.9,110.5,TRUE
2005,4,Dallas Mavericks,82,19730,40.1,87.8,0.457,6.1,16.7,0.364,34,71.1,0.47900000000000004,24,30.4,0.7889999999999999,13,33.2,46.2,21.1,9.3,6,14.5,24,110.3,TRUE
2005,5,Miami Heat,82,19980,41,84.3,0.48600000000000004,6.3,16.7,0.377,34.7,67.6,0.513,21.9,32.6,0.6719999999999999,11.7,34.9,46.7,23.7,7,6.3,14.9,24,110.2,TRUE
2005,6,Minnesota Timberwolves,82,19755,41.5,90.4,0.459,5.4,15.6,0.345,36.1,74.8,0.48300000000000004,19.8,24.8,0.7959999999999999,12.9,35.2,48.1,26.2,6.3,6.1,14.7,24.2,108.2,FALSE
2005,7,Los Angeles Lakers,82,19780,38.7,88.6,0.43700000000000006,8.6,24.2,0.355,30.1,64.3,0.467,22.2,28.5,0.777,13.7,33.5,47.3,22.3,6.8,4.6,15.7,24,108.1,FALSE
2005,8,Boston Celtics,82,19880,39.4,84.3,0.468,5.7,16.2,0.349,33.8,68.1,0.496,23,30.1,0.764,11.8,31.6,43.3,23.4,8.6,5.5,16.8,25.9,107.5,TRUE
2005,9,San Antonio Spurs,82,19805,39.8,87.9,0.453,6.9,19,0.363,32.9,68.9,0.47800000000000004,20.9,28.9,0.724,13.5,33.9,47.4,24.1,8.4,7.4,15.3,23.4,107.5,TRUE
2005,10,Washington Wizards,82,19780,38.6,88.4,0.43700000000000006,6.7,19.5,0.34299999999999997,31.9,68.9,0.463,23.3,32.2,0.725,14.7,30.9,45.6,20.3,9.3,4.5,15.2,23.5,107.2,TRUE
2005,11,Toronto Raptors,82,19805,38.6,87,0.444,8.5,22,0.385,30.1,65,0.463,21.3,27.5,0.774,11,32,43,21.8,8.1,4.1,14.2,24.5,106.9,FALSE
2005,12,Milwaukee Bucks,82,19780,39.6,87.9,0.45,4.3,12.4,0.351,35.3,75.6,0.467,23,29.8,0.772,13.2,32.1,45.3,23,7.1,3.9,15.1,24,106.6,FALSE
2005,13,Cleveland Cavaliers,82,19855,40.3,90.1,0.447,4,12.2,0.33199999999999996,36.2,77.9,0.465,22,29.3,0.752,15,31.7,46.7,24.9,8.8,6.2,15.4,24.9,106.6,FALSE
2005,14,Houston Rockets,82,19855,38.8,87.4,0.443,7.5,20.7,0.364,31.2,66.7,0.468,21.1,27,0.7809999999999999,11.9,35.4,47.3,23.6,7.7,5.1,15.5,24.6,106.2,TRUE
2005,15,New York Knicks,82,19880,39.7,87.9,0.451,5.9,16.5,0.356,33.8,71.4,0.47300000000000003,21,27.4,0.767,12.8,31.9,44.7,22.2,8.4,3.5,16,25.9,106.2,FALSE
2005,16,Denver Nuggets,82,19755,39.5,85.9,0.459,4.2,12.2,0.33999999999999997,35.3,73.7,0.47900000000000004,22.9,30,0.763,12.6,32.1,44.7,25.4,9.7,6.4,15.9,24.4,106,TRUE
2005,17,Detroit Pistons,82,19955,39.3,88.6,0.444,5,14.5,0.345,34.3,74.1,0.463,21.9,29.7,0.739,14.5,34.6,49.1,24.7,7.9,6.9,15.6,22.6,105.6,TRUE
2005,18,Los Angeles Clippers,82,20030,39.3,85.6,0.459,3.1,9,0.345,36.2,76.6,0.47300000000000003,23.8,30.6,0.778,13.2,33,46.2,25.6,8.1,5.7,17.3,24.5,105.5,FALSE
2005,19,Memphis Grizzlies,82,19705,38.6,86.3,0.447,7.3,20.5,0.357,31.3,65.9,0.47500000000000003,21,27.9,0.754,12.2,31.8,44,23.6,9.6,6.6,16.5,26.3,105.5,TRUE
2005,20,Indiana Pacers,82,19905,36.9,85.3,0.43200000000000005,7.5,21.8,0.344,29.4,63.5,0.463,24.2,30.5,0.7919999999999999,12,33.4,45.4,20.6,8.5,4.9,16.2,26.1,105.5,TRUE
2005,21,Orlando Magic,82,19705,39,85.9,0.454,4.1,11.8,0.349,34.9,74.1,0.47100000000000003,22.8,30,0.759,13.3,32.7,46.1,20.4,8.1,5.7,17,24.9,104.9,FALSE
2005,22,Golden State Warriors,82,19905,39.2,91,0.43000000000000005,8.1,22.9,0.352,31.1,68.1,0.457,18.3,25.3,0.722,13.8,31.5,45.3,23.4,8.3,5.4,14.4,23.7,104.7,FALSE
2005,23,Utah Jazz,82,19780,38.8,86.5,0.449,3.4,10.5,0.328,35.4,76.1,0.465,23.6,31.2,0.757,14.4,30.8,45.2,25.1,7.4,5.1,17.7,30.1,104.7,FALSE
2005,24,Philadelphia 76ers,82,19855,37.5,85.8,0.43700000000000006,6.4,18.5,0.348,31.1,67.3,0.462,22,27.9,0.7889999999999999,11.6,32.3,43.9,21.8,9.6,4.1,16.2,23.9,103.5,TRUE
2005,25,Portland Trail Blazers,82,19730,39.2,87,0.451,5.7,15.7,0.362,33.5,71.3,0.47100000000000003,19.1,26.3,0.725,13.1,32.6,45.7,23.3,7.9,7.4,17.7,23.1,103.2,FALSE
2005,26,New Jersey Nets,82,19905,37.3,86.9,0.42900000000000005,5.9,16.3,0.362,31.4,70.6,0.444,21,27.6,0.763,11.6,32.3,43.9,24,8.8,4.2,15.8,26.9,101.4,TRUE
2005,27,Chicago Bulls,82,19830,37.3,86.3,0.43200000000000005,6.7,18.8,0.357,30.6,67.5,0.453,20.1,26.8,0.75,13.1,33.9,47,22.8,7.5,4.8,17.9,26.6,101.4,TRUE
2005,28,Charlotte Bobcats,82,19880,38.7,89.7,0.43200000000000005,4.2,11.5,0.363,34.6,78.2,0.442,19.5,27.4,0.709,14.2,30.6,44.7,23.5,9.1,5.8,15.6,24.8,101.1,FALSE
2005,29,Atlanta Hawks,82,19855,38.9,88.2,0.441,4,12.9,0.312,34.9,75.4,0.463,18.7,26.4,0.711,14.5,30.9,45.4,21.3,8.3,4.5,17.4,26.6,100.6,FALSE
2005,30,New Orleans Hornets,82,19930,37.4,90.2,0.41500000000000004,5.7,18.1,0.315,31.7,72.1,0.44,19.3,25.2,0.766,14,31.4,45.4,23.7,7.6,4.3,16.7,25.9,99.7,FALSE
2006,1,Dallas Mavericks,82,19880,40.6,87.7,0.462,5.7,15.3,0.374,34.8,72.4,0.48100000000000004,25,31.9,0.7829999999999999,14.2,33.4,47.6,20.3,8.2,6.7,15.3,25.2,111.8,TRUE
2006,2,Phoenix Suns,82,19955,43,90,0.47900000000000004,10.5,26.3,0.399,32.5,63.6,0.511,14.9,18.5,0.806,9.8,33.3,43,27.3,6.9,5.2,13.7,21.1,111.5,TRUE
2006,3,Seattle SuperSonics,82,19830,40.6,88.6,0.459,8,21.5,0.371,32.6,67.1,0.48700000000000004,21.8,27.8,0.7849999999999999,13.4,29.5,42.9,22.4,8.2,4,16,25.5,111.1,FALSE
2006,4,Detroit Pistons,82,19830,41.6,91.5,0.455,7.8,20.2,0.384,33.8,71.2,0.47500000000000003,19.8,27.2,0.727,13.6,32.7,46.3,27.5,8.1,6.8,13,21.1,110.8,TRUE
2006,5,Toronto Raptors,82,19955,39.8,87.7,0.454,8,21.4,0.375,31.8,66.3,0.47900000000000004,21.8,27.6,0.7909999999999999,11.4,30.3,41.7,21,7,3.6,14.1,26,109.5,FALSE
2006,6,Washington Wizards,82,19830,39,87.3,0.447,6.5,18.3,0.357,32.5,69,0.47100000000000003,24.8,32.7,0.757,13.6,30.7,44.3,20,8.6,4.4,15,24.3,109.3,TRUE
2006,7,Miami Heat,82,19755,40.3,84.3,0.47800000000000004,6.6,19.1,0.345,33.7,65.2,0.517,21.4,30.6,0.7,11.4,35.5,46.9,22.4,6.9,5.9,15.7,24.8,108.7,TRUE
2006,8,Los Angeles Lakers,82,19855,39.8,87.9,0.453,7.3,21,0.349,32.4,66.8,0.48600000000000004,21.5,28.9,0.745,12.9,33.1,46,23.1,8.4,4.7,15.2,25.2,108.4,TRUE
2006,9,Cleveland Cavaliers,82,19830,39.2,86.4,0.454,6.7,19.7,0.33899999999999997,32.5,66.7,0.48700000000000004,22.8,31.2,0.729,12.9,33.8,46.8,21,7.6,5.3,15.3,23.4,107.8,TRUE
2006,10,San Antonio Spurs,82,19805,41,86.8,0.47200000000000003,7.2,18.6,0.385,33.8,68.2,0.496,18.2,25.9,0.702,11.7,34.9,46.5,23.5,7.4,6.4,15.4,23.5,107.3,TRUE
2006,11,Sacramento Kings,82,19830,38.9,85.6,0.454,6.5,18.5,0.351,32.4,67,0.48300000000000004,22.4,28.6,0.7839999999999999,11.2,32.6,43.8,24,8,3.9,15.8,22,106.7,TRUE
2006,12,Atlanta Hawks,82,19880,39.3,86.7,0.454,5.7,15.4,0.367,33.7,71.3,0.47200000000000003,22.1,29.5,0.75,14.3,29.8,44.1,21.7,7.8,5.3,17.1,27.4,106.4,FALSE
2006,13,Milwaukee Bucks,82,19855,39.4,87,0.453,6.7,17.7,0.38,32.7,69.3,0.47200000000000003,20.7,28,0.738,12.3,32.4,44.7,23.4,7.9,3.6,15.9,25.2,106.3,TRUE
2006,14,Orlando Magic,82,19905,39.7,84.2,0.47200000000000003,4.1,10.9,0.376,35.7,73.3,0.48600000000000004,22.7,31.1,0.73,12.2,32.8,45,20.4,7.3,4.9,16.9,26.1,106.3,FALSE
2006,15,Philadelphia 76ers,82,19905,39,85.2,0.458,4.9,13.4,0.364,34.2,71.7,0.47600000000000003,23,30.3,0.76,11.4,31.5,42.9,21.5,8.5,5.3,15.1,22.3,106,FALSE
2006,16,Memphis Grizzlies,82,19855,38.5,85.8,0.448,8.3,22.1,0.374,30.2,63.7,0.47400000000000003,20.7,29.1,0.711,11.7,33.3,45,22.2,8.4,6.2,15.9,24.6,105.9,TRUE
2006,17,Denver Nuggets,82,19930,39.5,85.5,0.461,4.5,13.8,0.325,35,71.7,0.48700000000000004,22.1,29.6,0.744,11.6,31.9,43.4,24.6,8.9,5.9,15.6,23.9,105.5,TRUE
2006,18,Los Angeles Clippers,82,19805,39.5,85.1,0.465,3.8,11.1,0.344,35.7,74,0.48300000000000004,22.4,28.3,0.7909999999999999,10.9,35.7,46.7,22.6,7.1,6.6,15.7,24.7,105.3,TRUE
2006,19,Boston Celtics,82,19880,38.6,82.8,0.467,6.1,16.9,0.362,32.5,65.9,0.494,21.8,28.9,0.755,10.6,31.9,42.5,22.5,7.6,5.5,17.8,26.6,105.2,FALSE
2006,20,Golden State Warriors,82,19830,38.1,88,0.43300000000000005,8.1,23.8,0.34099999999999997,30,64.3,0.467,20.4,28.4,0.718,12.7,32.2,45,22,7.8,4.6,15,25.2,104.8,FALSE
2006,21,Indiana Pacers,82,19730,37.8,85.1,0.444,7.3,20.8,0.349,30.5,64.3,0.47500000000000003,21.6,29.3,0.737,12.2,34.7,46.9,22.1,8.1,5.5,17,24.7,104.5,TRUE
2006,22,Utah Jazz,82,19880,37.7,85.3,0.442,4.3,12.7,0.33599999999999997,33.4,72.6,0.461,24.4,33.9,0.719,14.7,32.7,47.4,24.4,7.2,6.8,17.7,27.9,104.1,FALSE
2006,23,New York Knicks,82,19930,37.4,82.3,0.455,4.2,11.7,0.362,33.2,70.6,0.47000000000000003,24.9,34.3,0.726,13.7,31.3,45,19.5,7.4,3.6,19.2,28.6,104,FALSE
2006,24,Chicago Bulls,82,19905,39,87.4,0.446,7.3,19.2,0.379,31.7,68.2,0.465,18.8,25.5,0.738,11.8,33.8,45.5,23.4,6.6,4.5,15.9,26.4,104,TRUE
2006,25,New Jersey Nets,82,19780,37.5,85.3,0.44,6.4,19.5,0.32999999999999996,31.1,65.8,0.47200000000000003,22.4,29.5,0.758,11.1,34.3,45.4,25.4,7.5,3.8,15.1,25.7,103.9,TRUE
2006,26,New Orleans/Oklahoma City Hornets,82,19805,38.6,87.6,0.44,4.1,12.1,0.33899999999999997,34.5,75.5,0.457,22.5,29.6,0.758,12.5,32.4,44.9,20.7,8.3,4.2,14.9,24.3,103.7,FALSE
2006,27,Charlotte Bobcats,82,19905,38.2,88.3,0.43300000000000005,5.5,16.3,0.33899999999999997,32.7,72,0.454,20.6,28.2,0.729,12.8,29.3,42.1,22.2,10.6,4.6,15.1,25.3,102.5,FALSE
2006,28,Minnesota Timberwolves,82,19855,39.3,86.3,0.456,4.2,12.8,0.329,35.1,73.5,0.47800000000000004,19.6,25.8,0.758,11,33,44,23.4,7.6,6.4,16.2,25.7,102.4,FALSE
2006,29,Houston Rockets,82,19830,37.2,86,0.43300000000000005,6.4,19.4,0.33199999999999996,30.8,66.5,0.463,20.6,27.2,0.759,11.7,35.3,46.9,21.7,8.1,4.4,16.4,25.6,101.6,FALSE
2006,30,Portland Trail Blazers,82,19730,38.7,87,0.445,5.1,14.5,0.349,33.7,72.5,0.464,18.6,27,0.689,12.3,30.6,42.9,20.7,7.3,6,16.7,25.4,101.1,FALSE
2007,1,Phoenix Suns,82,19905,42.7,86.4,0.494,9.9,24.8,0.399,32.8,61.6,0.532,18.6,23,0.808,9.3,32.6,41.9,26.8,7,5,15,20.9,113.9,TRUE
2007,2,Dallas Mavericks,82,19755,40.8,87.4,0.467,7.3,19.1,0.381,33.6,68.4,0.491,22.3,27.7,0.805,12.5,34.1,46.6,22.1,7.6,5.5,15.5,24.9,111.3,TRUE
2007,3,Washington Wizards,82,19830,39.5,87.7,0.45,7.2,20.8,0.348,32.3,67,0.48200000000000004,23.9,31.2,0.765,12.8,30.6,43.4,21.4,8.2,4.8,14.6,23.5,110.1,TRUE
2007,4,Utah Jazz,82,19805,40.6,85.6,0.47400000000000003,4.7,14,0.33499999999999996,35.9,71.6,0.501,24.2,32.6,0.743,13.6,32.5,46.1,26.8,7.6,4.5,16.9,27.3,110.1,TRUE
2007,5,San Antonio Spurs,82,19780,40.5,85.5,0.47400000000000003,8,21.1,0.381,32.5,64.4,0.504,20.1,26.8,0.751,10.3,34.8,45.1,24.5,7.9,5.6,15.4,21.5,109.2,TRUE
2007,6,Detroit Pistons,82,19880,40.7,89.7,0.454,6.2,18.1,0.344,34.5,71.6,0.48100000000000004,21.3,27.5,0.774,13.1,32.8,46,24.5,8.1,6.5,13.8,23.1,108.9,TRUE
2007,7,Los Angeles Lakers,82,20030,39.7,85.4,0.466,7.8,22.1,0.353,32,63.3,0.505,21.3,28.5,0.747,11.3,32,43.3,23.7,7.7,5.4,16.3,24.2,108.6,TRUE
2007,8,Denver Nuggets,82,19780,39.4,84.7,0.465,6,17.9,0.33599999999999997,33.4,66.8,0.5,22.7,30.5,0.746,12.5,31.9,44.3,23.9,8.4,5.4,16.8,21.9,107.6,TRUE
2007,9,Seattle SuperSonics,82,19830,40.2,87.4,0.46,6.9,19.1,0.362,33.2,68.2,0.48700000000000004,19.9,25.2,0.7909999999999999,12.2,30.6,42.8,22.3,8.3,4,16.7,23.7,107.2,FALSE
2007,10,Milwaukee Bucks,82,19855,40.9,87.9,0.465,6.9,19.3,0.356,34,68.6,0.495,18.4,25.1,0.733,12.3,29.7,42.1,23.2,7.7,2.9,16.2,23.8,107,FALSE
2007,11,Toronto Raptors,82,19755,39.8,85.9,0.463,7,19.2,0.363,32.8,66.7,0.492,20.5,26,0.7879999999999999,9.9,32.5,42.5,23.9,7.6,4.2,14.5,21.9,107,TRUE
2007,12,Golden State Warriors,82,19755,40,86.4,0.463,8.6,24.1,0.356,31.4,62.3,0.504,18.6,25.9,0.717,11.5,30.1,41.6,23.9,9.2,5.7,16,23.7,107,TRUE
2007,13,Memphis Grizzlies,82,19980,38.5,82.7,0.465,6.4,17.5,0.367,32.1,65.3,0.491,23.5,30.9,0.761,11.1,30.5,41.6,21.6,7.2,5.2,17.2,23.4,106.9,FALSE
2007,14,Sacramento Kings,82,19805,37.6,83.5,0.45,6.8,19.3,0.35,30.8,64.2,0.48000000000000004,24.2,31.6,0.765,10.2,30.6,40.8,21.3,8.6,3.4,15.3,22.9,106.2,FALSE
2007,15,Houston Rockets,82,19855,38.7,87,0.445,9.4,25.2,0.372,29.3,61.8,0.47500000000000003,19.1,25.4,0.753,11.7,35.6,47.3,22.7,7.8,4.5,15.5,22.8,106,TRUE
2007,16,New Jersey Nets,82,19880,38.5,84.3,0.457,8,22.1,0.363,30.4,62.1,0.49,20.7,28.5,0.727,10.9,33.4,44.2,25.9,6.6,3.6,16,24.7,105.7,TRUE
2007,17,New York Knicks,82,20005,38.4,84,0.457,6.3,18.1,0.346,32.1,65.9,0.48700000000000004,22.7,31.7,0.715,13.6,33.3,46.9,20.3,7.2,3.4,18.6,25.5,105.7,FALSE
2007,18,Cleveland Cavaliers,82,19880,39.6,88.5,0.447,6.6,18.7,0.352,33,69.9,0.47300000000000003,19.7,28.4,0.696,13.8,33.6,47.4,22.7,8.3,4.7,15.6,23.7,105.5,TRUE
2007,19,Los Angeles Clippers,82,19730,38.6,84.7,0.456,4.2,12.1,0.348,34.4,72.6,0.47400000000000003,23.7,30.1,0.7879999999999999,11.9,33.3,45.2,23.6,8,6.3,16.6,24.9,105.1,FALSE
2007,20,Portland Trail Blazers,82,19955,39.1,87,0.45,5.8,16.8,0.346,33.3,70.3,0.47400000000000003,21,27.3,0.769,12.6,31.3,43.9,20.6,7.6,5.2,16.8,26.3,105.1,FALSE
2007,21,Orlando Magic,82,19780,38.8,82.2,0.47200000000000003,4.6,13,0.356,34.2,69.2,0.494,22.7,32.3,0.702,12.4,32.7,45.1,20.6,7.6,5.6,18.8,25.7,104.9,TRUE
2007,22,Chicago Bulls,82,19780,39.5,86.3,0.457,6.2,16,0.388,33.2,70.3,0.47300000000000003,19.8,27,0.734,12.7,33.6,46.4,23.7,8.3,5.8,17,24.7,104.9,TRUE
2007,23,New Orleans/Oklahoma City Hornets,82,19880,39.8,89.3,0.445,6.1,16.8,0.362,33.7,72.5,0.464,19.2,26,0.74,13.7,33.6,47.3,20.6,7,4.6,15.9,21.7,104.8,FALSE
2007,24,Miami Heat,82,19855,39.2,84.5,0.464,7.1,20.7,0.34299999999999997,32.1,63.8,0.503,18.7,27.1,0.69,11,33.9,44.9,22.6,7.6,5.9,16.1,23.5,104.3,TRUE
2007,25,Minnesota Timberwolves,82,20005,39.5,85.8,0.461,5.1,14.4,0.353,34.5,71.4,0.48300000000000004,19.8,25,0.7919999999999999,10.8,32.6,43.4,24.4,7,4.3,16.9,23.2,103.9,FALSE
2007,26,Philadelphia 76ers,82,19880,39,85.3,0.458,3.8,11,0.345,35.2,74.3,0.47400000000000003,21.8,28.4,0.767,12,31.3,43.3,22.2,7.9,5.2,16.7,22.2,103.6,FALSE
2007,27,Charlotte Bobcats,82,20005,38.6,86.6,0.446,6,16.7,0.357,32.6,69.9,0.467,20.4,27.8,0.734,12,30.6,42.6,23.9,8.3,4.8,16,25.9,103.6,FALSE
2007,28,Boston Celtics,82,19855,37.5,84.8,0.443,6.2,16.9,0.367,31.4,67.9,0.462,21.9,28.6,0.767,12.1,31.4,43.5,21.4,7.7,5,17.7,25.9,103.2,FALSE
2007,29,Atlanta Hawks,82,19880,38,85.5,0.444,4.6,13.9,0.329,33.4,71.6,0.467,22.5,29.6,0.761,13.1,31,44.1,21.1,8.2,6,17.5,26.4,103,FALSE
2007,30,Indiana Pacers,82,19780,37.7,86.1,0.43800000000000006,6.3,18.2,0.346,31.4,67.9,0.462,21.2,27.9,0.76,13,32,45,22,7.9,5.9,17.5,25.1,102.9,FALSE
2008,1,Utah Jazz,82,19705,42.9,86.1,0.497,5.3,14.3,0.372,37.5,71.8,0.522,22.8,30,0.759,12.3,31.5,43.8,28.3,9.4,4.6,15.7,25.7,113.8,TRUE
2008,2,Phoenix Suns,82,19780,42.6,85.1,0.5,8.7,22.1,0.393,33.9,63,0.538,19.4,24.8,0.7829999999999999,9,33.7,42.7,27.5,6.7,6.5,14.9,20.5,113.3,TRUE
2008,3,Los Angeles Lakers,82,19780,41.2,86.5,0.47600000000000003,8.4,22.2,0.378,32.8,64.3,0.51,22.2,28.8,0.769,11.4,34.6,45.9,25.4,8.3,5.6,14.7,21.5,113,TRUE
2008,4,Golden State Warriors,82,19780,41.8,90.9,0.459,9.3,26.8,0.348,32.4,64.1,0.506,18.9,25.1,0.752,12.8,30.6,43.5,22.5,9.1,4.6,13.3,23,111.8,FALSE
2008,5,New Orleans Hornets,82,19805,42.7,91.6,0.466,8.5,21.9,0.389,34.2,69.8,0.49,17.7,23,0.769,12.6,33.6,46.3,24.1,8.6,4.3,13.1,20.6,111.5,TRUE
